"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
15644,1.118,957.65906,"no MS2: PI 41:1","PI",1.36901051892872
13156,1.174,796.05078,"Unknown","null",1.36853142496294
2095,6.355,206.88644,"Unknown","null",1.36839104431497
11410,1.236,704.88672,"Unknown","null",1.36834475960043
12509,1.336,761.50787,"no MS2: SM 38:8;3O","SM",1.36824420543205
15428,1.344,938.2467,"Unknown","null",1.36804176597316
16194,1.341,1011.1026,"Unknown","null",1.36728485840942
17401,1.229,1158.78455,"no MS2: PE 66:16","PE",1.36718847492245
3730,1.882,298.09836,"low score: 5'-Methylthioadenosine","5'-deoxy-5'-thionucleosides",1.36715671759342
3835,1.739,302.30545,"low score: SPB 18:0;2O","DHSph",1.36688569148428
16765,1.161,1070.06152,"Unknown","null",1.36679481097515
9362,1.06,598.16547,"Unknown","null",1.36651312941916
5618,5.996,399.13354,"Unknown","null",1.36639555307262
13029,1.207,789.35333,"Unknown","null",1.36611360840617
17424,1.316,1163.10901,"no MS2: Cer 14:1;2O/63:5;2O","Cer_EOS",1.36608995388651
3224,5.645,269.08887,"low score: Inosine","Purine nucleosides",1.3657895749146
16781,1.083,1072.73071,"no MS2: DGDG O-18:3_28:7","EtherDGDG",1.36539673211019
11056,7.551,688.14014,"Unknown","null",1.36459161670259
5047,5.288,366.15909,"Unknown","null",1.36396114807514
11671,1.339,716.81879,"Unknown","null",1.36373718924722
16714,1.339,1063.20703,"Unknown","null",1.36353111219702
14995,1.345,903.01721,"Unknown","null",1.36337216311336
16959,1.301,1095.06775,"no MS2: Cer 30:3;3O/42:2;(2OH)","Cer_AP",1.36332484226727
17175,1.245,1124.08813,"Unknown","null",1.36312612690912
16056,1.195,996.67517,"no MS2: SQDG 20:2_26:4","SQDG",1.36311742181393
7669,2.493,502.29547,"no MS2: PE O-16:4_4:0","EtherPE",1.36238446033765
16542,1.023,1045.71411,"no MS2: DGDG O-15:0_28:5","EtherDGDG",1.36235053147299
9672,4.667,616.17651,"Unknown","null",1.36230697777729
16794,1.337,1073.9812,"Unknown","null",1.36204186196093
15520,1.342,946.43347,"Unknown","null",1.36130831542527
14881,1.341,895.20929,"Unknown","null",1.36117538223119
11028,1.168,687.07263,"Unknown","null",1.36114836662179
15608,1.332,953.89075,"no MS2: TG O-14:0_22:0_22:1","EtherTG",1.36098323144205
14731,1.254,883.84351,"Unknown","null",1.36093832359304
16255,1.347,1017.28412,"Unknown","null",1.36085059988821
12484,1.219,760.31793,"Unknown","null",1.36020054050147
9973,7.557,633.09332,"Unknown","null",1.36013125121156
5746,3.846,404.96182,"Unknown","null",1.35994096368331
5004,4.867,363.78943,"Unknown","null",1.35961118031965
17556,1.218,1182.55054,"Unknown","null",1.35937713189603
11234,1.219,697.9798,"Unknown","null",1.35931947375003
6667,4.798,449.82208,"Unknown","null",1.35922970203997
5883,1.45,411.18994,"Unknown","null",1.35902702467047
10314,4.704,651.14502,"Unknown","null",1.35871616959847
12184,1.28,742.91113,"Unknown","null",1.35799690100406
15745,1.215,967.39722,"Unknown","null",1.35792324418904
15090,1.256,909.37335,"Unknown","null",1.35753361140751
14833,1.342,891.80396,"no MS2: TG O-10:0_22:0_22:4","EtherTG",1.35746408994581
16486,1.338,1040.70386,"no MS2: HBMP 12:0_20:5_22:6","HBMP",1.35737849128171
16918,1.079,1089.74866,"no MS2: SM 62:15;2O","SM",1.35693573388582
9833,7.558,625.0943,"Unknown","null",1.35649420450367
7371,4.789,490.81686,"Unknown","null",1.35625333277698
8003,1.396,520.33368,"no MS2: PC O-18:2","EtherPC",1.35614988493207
650,1.974,136.03828,"Unknown","null",1.35526757117199
13250,1.115,801.55139,"no MS2: SHexCer 10:0;2O/23:0;O","SHexCer",1.35483186401911
8940,7.105,576.03156,"Unknown","null",1.35463454500303
15752,1.339,967.64966,"no MS2: MGDG O-22:5_28:7","EtherMGDG",1.35412183496255
11833,1.199,723.67383,"no MS2: NAGly 16:0/26:1","NAGly",1.353875468133
13054,1.339,790.33044,"Unknown","null",1.35387012995264
3439,1.34,280.0802,"Unknown","null",1.35352101613704
9339,1.053,597.09015,"Unknown","null",1.35332102560446
15187,1.342,917.42609,"Unknown","null",1.35263523448108
