"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
15745,1.215,967.39722,"Unknown","null",1.10401597289383,0.142761045166816,0.449760029388677,0.798706701404564,1.35792324418904
15746,1.341,967.40112,"Unknown","null",1.09570438825058,0.13185862390997,0.616236975304347,0.879942181489393,1.15034853532748
15747,1.345,967.46033,"Unknown","null",0.890415505461077,-0.167449379277311,0.678086816952996,0.906293692617638,2.25561159223417
15748,1.342,967.49677,"Unknown","null",0.854347845747155,-0.227104515486561,0.617773360670458,0.880424377195004,0.412555738621904
15749,1.341,967.54071,"Unknown","null",0.818413429433631,-0.289098276272425,0.234460852859971,0.644395753358393,0.770703135536525
15750,1.36,967.58868,"no MS2: DGDG O-16:3_22:6","EtherDGDG",0.707686543111092,-0.498817608641644,0.0538074473542066,0.421224376518782,1.07498554689091
15751,1.236,967.64722,"no MS2: MGDG O-22:5_28:7","EtherMGDG",1.20279219787287,0.266387414754996,0.0799601123663161,0.472067857029016,0.813388727816298
15752,1.339,967.64966,"no MS2: MGDG O-22:5_28:7","EtherMGDG",1.29635957572828,0.374465939031564,0.0417787154892489,0.395248470469656,1.35412183496255
15753,1.129,967.66583,"no MS2: MGDG O-22:5_28:7","EtherMGDG",0.908993115795807,-0.137658726589937,0.121380291238493,0.52547083510461,1.02398476891448
15754,1.348,967.84784,"no MS2: SM 9:0;2O/44:2","SM",1.24651818269293,0.317903927265508,0.107270690352308,0.510294765571658,1.03313094603482
15755,1.308,967.8985,"no MS2: TG 8:0_12:0_38:1","TG",1.40895759782292,0.494628194805045,0.00276230992591255,0.1779735833049,1.38445573221762
15756,1.312,967.97821,"Unknown","null",1.03509908945314,0.0497688827196665,0.754025445009827,0.930392135640549,0.288225635601699
15757,1.196,967.9881,"Unknown","null",0.917860872084858,-0.123652606133685,0.353199127434151,0.737944817934605,0.756061969405955
15758,1.347,968.05542,"Unknown","null",1.13646817329605,0.18455728215762,0.659776506769128,0.899981512094078,0.758394670057506
15759,1.327,968.14886,"Unknown","null",1.45252119053736,0.538559210968989,0.00028699931724495,0.0662785231782274,1.49821712482691
15760,1.257,968.15601,"Unknown","null",1.15713093684482,0.210552123951501,0.169983734311681,0.582571345822224,1.49227840155874
15761,1.34,968.26123,"Unknown","null",1.25441052340553,0.327009567564241,0.204208508275828,0.615005313214716,0.911408123865689
15762,1.265,968.31891,"Unknown","null",1.06799190596457,0.0949007132529669,0.336868810486952,0.725792125301729,0.47454582121394
15763,1.342,968.43958,"Unknown","null",1.01236708654765,0.0177325093151293,0.962998564424155,0.992422186638746,1.19080708455581
15764,1.289,968.65448,"no MS2: SQDG 18:2_26:4","SQDG",1.05611662600204,0.0787691589996626,0.46681101697213,0.806189134188934,0.322055759046221
15765,1.089,968.6676,"no MS2: DGDG O-10:0_28:6","EtherDGDG",0.89735355536646,-0.156251578999321,0.053649930302649,0.421224376518782,0.617600932778737
15766,1.341,968.89734,"no MS2: Cer 21:3;3O/42:2;(2OH)","Cer_AP",1.34955502599393,0.432483801636273,0.030741988563555,0.368600972362754,1.3050980346684
15767,1.333,968.97253,"no MS2: Cer 21:0;2O/44:3","Cer_NDS",0.943229986613921,-0.0843185105269413,0.819569570684347,0.951021946705023,0.230830267510882
15768,1.19,969.15991,"Unknown","null",0.839218489049502,-0.252881632217424,0.136411466680208,0.54382911741966,0.760379365518369
15769,1.331,969.30597,"Unknown","null",0.972933472740764,-0.0395869351310481,0.852549886997215,0.960616791172165,0.11869113434116
15770,1.035,969.46704,"Unknown","null",0.93724056285438,-0.0935087009055842,0.785233585430342,0.939993971132782,0.175975322946997
15771,1.321,969.64526,"no MS2: PI 42:2","PI",0.95844618983157,-0.0612306581346189,0.6459942779725,0.895775327730368,0.242441655704967
15772,1.079,969.67181,"no MS2: MGDG O-22:4_28:7","EtherMGDG",0.894048549703267,-0.161574918384428,0.142235348778543,0.551168324042238,1.04633158018136
15774,1.344,969.98083,"Unknown","null",0.760311315453861,-0.395337832517573,0.284501835073976,0.685286240121357,1.09361089982192
15775,1.35,970.06537,"Unknown","null",0.894810244659071,-0.160346321018013,0.683319580514539,0.907691925946005,0.73544336260834
15776,1.11,970.41882,"Unknown","null",1.0970168519376,0.133585688020112,0.481504841745901,0.814572512242597,2.12756762535412
15777,1.344,970.46118,"Unknown","null",1.48020344437675,0.565795478571868,0.0415639282665937,0.395248470469656,1.21888731374204
15778,1.342,970.60461,"Unknown","null",0.625010969031532,-0.678046585386991,0.369562388118834,0.745997798148005,0.915683548568986
15779,1.305,970.64972,"no MS2: DGDG 13:1_24:4","DGDG",1.04462422630517,0.0629840673380695,0.645663616525292,0.895775327730368,0.581345567095073
15780,1.106,970.66962,"no MS2: SHexCer 21:3;2O/26:2;O","SHexCer",0.968823245077962,-0.0456946147060844,0.802627533173321,0.945589845334118,1.53924191715858
15781,1.348,970.85242,"no MS2: ST 29:1;O;Hex;FA 26:1","AHexSIS",1.49103647576192,0.576315551221063,0.000532659337025708,0.0916605347852687,1.49417637265234
15782,1.174,970.91022,"no MS2: Cer 21:2;3O/42:2;(2OH)","Cer_AP",1.14251418237509,0.192212074005637,0.300117908453225,0.700683970391762,2.14461775065053
15783,1.343,971.05237,"Unknown","null",1.11170526181563,0.152774347702305,0.587416328528383,0.868663170246694,1.97312200757897
15784,1.195,971.1582,"Unknown","null",1.05540706716536,0.0777995491802237,0.688494911059226,0.908978605230545,2.20274102996857
15785,1.344,971.26038,"Unknown","null",1.47906126324975,0.564681810622323,0.0136555030720171,0.30434667421699,1.34193722067962
15786,1.084,971.33099,"Unknown","null",1.04573373759096,0.0645155625248073,0.64343918879179,0.893880577901713,1.19076452538458
15787,1.333,971.39868,"Unknown","null",1.1179645580282,0.160874452253161,0.500196601175173,0.826603822953003,1.49542185910763
15788,1.231,971.4043,"Unknown","null",1.21312428206954,0.278727359148087,0.158716565834872,0.569302579501552,1.78843055898603
15790,1.341,971.59808,"no MS2: DGDG O-10:0_28:7","EtherDGDG",0.32888949430152,-1.60432516990397,0.0113972662120117,0.286608193837795,2.82458188415738
15791,1.309,971.65448,"no MS2: PI 42:1","PI",1.11529995016816,0.15743176254427,0.296606160435154,0.696350847026748,1.25197652076516
15792,1.093,971.66364,"no MS2: PI 42:1","PI",1.05166330840497,0.0726728975561777,0.667709510881025,0.90305082296708,0.44470244565246
15793,1.328,971.84375,"no MS2: TG O-16:0_22:0_22:6","EtherTG",1.31000224712068,0.389569286500958,0.109228356723981,0.511460131096676,0.85350309987765
15795,1.34,971.90656,"no MS2: SM 9:0;2O/44:0","SM",1.567123319953,0.64811871272963,0.000324385437925121,0.0676822406804048,1.60823750549243
