"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
16837,1.112,1079.07312,"no MS2: Cer 29:0;2O/44:4","Cer_NDS",1.91384392150892
16512,1.111,1043.2124,"Unknown","null",1.91279225207228
17323,1.117,1146.77588,"no MS2: HBMP 18:2_22:6_22:6","HBMP",1.91229321423821
16289,1.087,1020.36475,"Unknown","null",1.90917738790885
17386,1.138,1157.1178,"no MS2: TG 8:0_26:0_38:2","TG",1.90912077462715
17251,1.345,1135.52039,"Unknown","null",1.90695144119444
15783,1.343,971.05237,"Unknown","null",1.90677346164412
663,1.585,137.04564,"Unknown","null",1.90541946178524
13417,1.334,809.95428,"Unknown","null",1.90533836729777
16400,1.123,1032.45984,"Unknown","null",1.90505825402659
17600,1.092,1190.48267,"Unknown","null",1.90455916288429
16903,1.089,1088.07825,"Unknown","null",1.90363920105002
15782,1.174,970.91022,"no MS2: Cer 21:2;3O/42:2;(2OH)","Cer_AP",1.89933660146089
17223,1.342,1132.01099,"no MS2: SM 63:1;2O","SM",1.89860780954431
17636,1.131,1196.14844,"no MS2: SM 25:0;2O/44:0","SM",1.8977691645304
16633,1.144,1054.47144,"Unknown","null",1.89774678880928
9953,6.329,631.80426,"Unknown","null",1.89699064419143
17188,1.075,1127.11072,"no MS2: Cer 32:1;3O/42:2;(2OH)","Cer_AP",1.89614130743009
15254,1.078,922.96442,"Unknown","null",1.8948906217978
11592,1.142,713.29578,"Unknown","null",1.89219488423191
15372,1.345,932.83466,"no MS2: DGTS 27:0_21:2","DGTS",1.89186419921017
16520,1.2,1043.95605,"no MS2: SM 57:0;3O","SM",1.89112638685411
11525,1.101,709.89355,"Unknown","null",1.89034698148255
15414,1.026,936.64166,"no MS2: PC 46:8","PC",1.89030791611829
13350,1.095,806.31201,"Unknown","null",1.8876135250427
17652,1.35,1198.53943,"Unknown","null",1.8871099660877
17439,1.345,1165.03442,"no MS2: AHexCer (O-30:0)17:1;2O/18:0;O","AHexCer",1.88695234886708
16677,1.099,1059.39355,"Unknown","null",1.88639102893385
14335,1.064,859.25549,"Unknown","null",1.88599734648903
4420,1.271,335.02118,"Unknown","null",1.88541336581648
15176,1.115,916.13257,"Unknown","null",1.88111110966165
17642,1.275,1197.1427,"no MS2: Cer 38:0;2O/44:8","Cer_NDS",1.87752658654149
16982,1.109,1098.41541,"Unknown","null",1.87298703469065
16535,1.115,1045.0481,"no MS2: Cer 26:0;3O/42:2;(2OH)","Cer_AP",1.87178535294092
13147,1.33,795.53864,"no MS2: MGDG O-9:0_28:7","EtherMGDG",1.87068441383298
13454,1.097,811.95874,"Unknown","null",1.86973159397556
12168,1.118,742.11768,"Unknown","null",1.86702633011111
14286,1.218,856.38483,"Unknown","null",1.86631599947611
14969,1.125,901.367,"Unknown","null",1.86630544195472
13194,1.237,798.3465,"Unknown","null",1.86590813509626
15979,1.094,988.42627,"Unknown","null",1.86294977736117
15776,1.11,970.41882,"Unknown","null",1.862193833207
14466,1.105,868.34332,"Unknown","null",1.8611207614301
