"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
6049,8.991,705.59167,"SM 34:0;O2|SM 18:0;O2/16:0","SM",1.02165728605016,0.0309113267697398,0.777083832912082,0.838140419783745,0.549682865645674
6313,8.774,725.55994,"SM 34:1;O2","SM",0.909801080613898,-0.136376946699446,0.0197477033766122,0.129647965646454,0.87943727433057
6325,8.773,726.56085,"low score: SE 24:2;O5/21:3","KDCAE",0.886880230672394,-0.173188806913192,0.00820159629358419,0.0774025650207008,1.06603899142977
6370,8.492,730.53931,"PC 32:2|PC 16:1_16:1","PC",1.25771088179582,0.330800318610244,0.018085885495392,0.124134941354736,1.58611059006779
6872,9.048,758.57996,"PC 34:2|PC 16:0_18:2","PC",1.06361206130934,0.0889720424929799,0.300477451913422,0.546651749866587,1.19182334158015
6893,9.018,759.57855,"RIKEN P-VS1 ID-9678 from Mouse_Liver_WT_N_F1EPA","Unknown",0.975730864512571,-0.0354448302731178,0.333226867735988,0.565362438518361,0.692982094882875
6925,9.018,760.57916,"PC 34:1|PC 16:0_18:1","PC",0.943656862017854,-0.0836657410836814,0.0620746597538427,0.223173181495958,0.726973474431493
6929,9.509,760.59314,"PC 34:1|PC 16:0_18:1","PC",1.01343075725111,0.0192475199019277,0.591927545213952,0.730107865608307,0.157194394827005
6943,9.017,761.57983,"RIKEN P-VS1 ID-9786 from Mouse_Brain_WT_N_F1DHA","Unknown",0.907511407228362,-0.140012317290427,0.0279553755414292,0.145560748508821,0.909485726672519
6948,9.509,761.59332,"RIKEN P-VS1 ID-9786 from Mouse_Brain_WT_N_F1DHA","Unknown",1.0103841581651,0.0149039243689302,0.754370940410611,0.819496489223038,0.44137926477816
7376,9.023,780.55365,"PC 36:5|PC 16:0_20:5","PC",0.930303997440558,-0.104225869059185,0.0131937538778283,0.0996128417776034,0.875637596051496
7381,8.637,780.56091,"PC 36:5|PC 16:1_20:4","PC",1.26281754937753,0.336646215038169,0.0378409811938806,0.178562130008624,1.34414550833206
7404,9.023,781.55682,"no MS2: RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr","Unknown",0.897442514907085,-0.156108563878739,0.0025273102190356,0.0424026492304862,1.12865122365414
7407,8.636,781.56104,"RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr","Unknown",1.29780133761022,0.376069558082861,0.0429319762942109,0.194405733003314,1.41187758887996
7437,9.508,782.56903,"PC 36:4|PC 16:0_20:4","PC",0.980339099666713,-0.028647230570197,0.631056550994277,0.750311332284534,0.787236742850635
7439,8.662,782.57428,"PC 36:4|PC 18:2_18:2","PC",0.95529591707207,-0.0659803963322148,0.477152707239472,0.680103823295249,0.768296882833647
7440,8.977,782.57733,"PC 36:4|PC 18:2_18:2","PC",1.04137233627917,0.0584859876205641,0.129202488580172,0.354719559556473,0.511862605777862
7447,8.963,782.94653,"no MS2: GM1 35:2;O2|GM1 20:0;O2/15:2","GM1",1.21516840881282,0.28115626915811,0.25868963144848,0.491493284475519,1.41283836794756
7456,8.664,783.57513,"RIKEN P-VS1 ID-10574 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.905103888268948,-0.143844699941805,0.208175392163063,0.456803167230361,0.927121079627359
7458,8.975,783.58069,"RIKEN P-VS1 ID-10574 from Mouse_Macrophage_WT_N_F1AA","Unknown",1.05070961675972,0.0713640086478016,0.154326844778125,0.39291758998636,0.488899058363836
7480,9.215,784.59143,"PC 36:3|PC 18:1_18:2","PC",1.31153351050483,0.391254669838126,0.000884391623770866,0.0252797733683468,1.7757811914949
