"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
3216,5.801,502.32904,"LPC O-18:4","EtherLPC",1.48012698287532
9538,13.967,872.9223,"RIKEN P-VS1 ID-14223 from Mouse_SmallIntestine_WT_N_F1","Unknown",1.47943743270575
66,3.943,119.08625,"Unknown","null",1.47877675542634
8729,10.045,835.60333,"RIKEN P-VS1 ID-12825 from Mouse_Lung_WT_N_F1","Unknown",1.47662974101816
9725,13.08,880.71564,"PC O-44:4|PC O-24:1_20:3","EtherPC",1.47519100143434
3010,7.505,485.35992,"low score: DMEDFAHFA 26:7;O2|DMEDFAHFA 4:0/22:6;O","DMEDFAHFA",1.47441130066008
6386,8.491,731.54272,"low score: BA 24:1;O4;G/17:2;O","GDCAE",1.47208648248857
5715,14.212,687.54742,"low score: TG 38:1|TG 11:0_11:0_16:1","TG",1.47051621009901
10162,10.048,902.58765,"low score: PS 43:5","PS",1.46722189250744
12653,9.782,1294.85498,"no MS2: GM3 43:2;O2|GM3 19:0;O2/24:2","GM3",1.46581653131715
8061,9.197,807.57098,"RIKEN P-VS1 ID-11593 from Mouse_Muscle_WT_CTX1_Ctr","Unknown",1.46554988539832
8940,8.452,844.50964,"SQDG 35:5","SQDG",1.46518334099539
2752,5.801,461.20428,"Unknown","null",1.46288522089099
9712,13.968,879.73584,"TG 52:3|TG 16:1_18:1_18:1","TG",1.46250214962929
2208,3.836,417.18353,"Unknown","null",1.46094245976506
3828,5.802,558.29596,"low score: LPS 21:5","LPS",1.4602066422852
7017,8.985,764.52325,"PE 38:6|PE 16:0_22:6","PE",1.46001970934014
6843,9.011,757.86237,"Unknown","null",1.45889284440684
2731,6.162,459.17105,"Unknown","null",1.45880476977426
2594,3.944,446.25452,"low score: LPE O-17:4","EtherLPE",1.45867445704556
11764,8.774,1065.49353,"Unknown","null",1.45866788253958
5878,14.244,697.58887,"DG 40:3","DG",1.45798961691596
7006,9.016,763.99042,"Unknown","null",1.45773128162985
2417,3.941,432.23834,"RIKEN P-VS1 ID-3065 from Mouse_Macrophage_WT_N_F1AA","Unknown",1.45719342434978
10204,14.4,903.72516,"low score: BA 24:1;O3;T/28:2","TLCAE",1.45692957497363
5227,6.315,654.33215,"RIKEN P-VS1 ID-6897 from Cell_C2C12_WT_N_4h50AA","Unknown",1.45681010687513
12941,8.772,1429.13086,"low score: RIKEN P-VS1 ID-19867 from Mouse_AdrenalGlands_WT_N_Ctr","Unknown",1.45677735795219
6923,8.588,760.56708,"PC 34:1","PC",1.45624363199408
5101,12.597,645.54254,"DG 36:1","DG",1.45253202924384
6734,8.48,752.52155,"PC 34:5|PC 14:1_20:4","PC",1.45091101981597
5525,6.313,675.26135,"Unknown","null",1.44855231112314
1926,4.919,396.31,"no MS2: CAR 16:2","CAR",1.44815551550692
7405,8.389,781.55682,"RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr","Unknown",1.44810931017875
2570,13.495,444.37509,"Unknown","null",1.44734595042723
