"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
6751,5.55,383.19049,"Unknown","null",1.89298071314617
5648,1.382,319.91205,"Unknown","null",1.89287411204325
6954,1.201,397.11801,"Unknown","null",1.89202976801066
10808,2.143,804.56818,"no MS2: PC O-16:0_18:2;O","EtherOxPC",1.88738900803434
3851,1.037,243.81947,"Unknown","null",1.88608577867483
9712,0.94,605.23755,"no MS2: PI 2:0_16:4","PI",1.88523491804062
9114,1.27,548.21008,"Unknown","null",1.88359401375288
4379,1.501,262.98615,"Unknown","null",1.88272762163734
8541,1.035,502.02676,"Unknown","null",1.8807826240932
9499,0.94,583.25629,"no MS2: PI 2:0_14:1","PI",1.87871132006403
8639,8.276,508.74472,"Unknown","null",1.87829843807374
4548,3.668,269.74133,"Unknown","null",1.87675316293639
6894,3.402,392.81915,"Unknown","null",1.8756295867657
