"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
9595,1.3,593.14404,"Unknown","null",2.02632032534821
11003,1.354,878.6001,"no MS2: HexCer 28:4;3O(FA 14:1)","HexCer_EOS",2.02614922801991
10912,5.403,835.52942,"no MS2: PI 8:0_26:1","PI",2.02253241308683
5991,0.807,337.90494,"Unknown","null",2.01902839469004
11273,1.331,1047.02075,"no MS2: Cer 27:0;2O/44:5","Cer_NDS",2.01556049915264
5985,5.934,337.14053,"Unknown","null",2.01516103905342
10957,4.735,855.65765,"no MS2: SM 8:0;2O/34:3","SM",2.01261177435439
7530,1.201,433.09326,"Unknown","null",2.00933855901489
6926,1.054,395.10223,"Unknown","null",2.00715684397592
10888,1.808,827.56567,"no MS2: PA 20:4_26:4","PA",2.00043785426568
11008,5.324,883.53931,"no MS2: PI 14:1_24:4","PI",1.99830522351219
7532,6.089,433.20569,"Unknown","null",1.99744323287563
11379,6.412,1130.51355,"Unknown","null",1.99492325002148
10505,4.749,719.53192,"no MS2: MGDG O-8:0_21:0","EtherMGDG",1.99491711319995
10543,1.639,732.05383,"Unknown","null",1.98915682265776
4635,4.241,273.91013,"Unknown","null",1.98360662451852
4513,3.521,268.73508,"Unknown","null",1.98281073059059
10789,4.749,802.55029,"no MS2: HexCer 9:0;2O/30:7","HexCer_NDS",1.97956892390219
10810,3.596,804.57074,"no MS2: PC O-16:0_18:2;O","EtherOxPC",1.97353978104207
1139,6.249,151.87543,"Unknown","null",1.97260601106597
11007,5.329,881.52332,"no MS2: PI 16:0_22:6","PI",1.9705643313205
4522,3.431,268.84293,"Unknown","null",1.96481628129595
10893,2.015,828.57678,"no MS2: PC O-16:0_20:4;O","EtherOxPC",1.96362250458694
10943,1.766,850.5592,"no MS2: PC O-18:1_20:6;O","EtherOxPC",1.96297781837356
8993,1.151,535.02917,"Unknown","null",1.96275679636656
10691,1.222,768.37659,"Unknown","null",1.95968201644873
6381,6.393,358.84943,"Unknown","null",1.95752673112714
9664,2.758,599.30505,"no MS2: MGDG 2:0_18:4","MGDG",1.95396652441715
8401,8.09,491.11987,"Unknown","null",1.95304359617874
7666,6.412,442.81259,"Unknown","null",1.94865390024031
3268,1.381,223.79715,"Unknown","null",1.94721816585568
8052,5.529,465.2489,"Unknown","null",1.94643756098078
11016,2.117,885.57184,"no MS2: SMGDG O-11:0_28:4","EtherSMGDG",1.94527400161771
2535,6.037,198.05873,"Unknown","null",1.94265493079489
7564,1.223,435.22113,"low score: PA 2:0_15:1","PA",1.94252467705962
884,6.089,139.8701,"Unknown","null",1.93862670209722
3178,4.248,221.79889,"Unknown","null",1.9368374498397
3355,1.381,225.79404,"Unknown","null",1.93655907957663
11269,6.401,1045.54504,"no MS2: DLCL 22:6_24:7","DLCL",1.93506565186405
10935,1.883,845.56464,"no MS2: PI O-10:0_26:3","EtherPI",1.93334079608408
2640,4.871,201.95569,"Unknown","null",1.93219288348852
9628,1.162,595.85895,"Unknown","null",1.93207938621195
2952,1.381,212.83368,"Unknown","null",1.92960601184068
10902,1.899,830.59399,"no MS2: Cer 15:0;2O/16:5;(3OH)(FA 20:6)","Cer_EBDS",1.92912683174077
6070,3.594,341.71841,"Unknown","null",1.92741627466266
9076,1.036,542.83643,"Unknown","null",1.92739301364414
11100,1.708,933.57196,"no MS2: MGDG 22:6_22:6","MGDG",1.92561645762632
9358,1.037,569.10004,"Unknown","null",1.92355044357772
4013,4.657,249.88849,"Unknown","null",1.92039286927021
10610,4.829,747.56146,"no MS2: SM 8:0;2O/26:1","SM",1.92008558454633
7181,3.588,411.74689,"Unknown","null",1.91957837291368
10861,1.132,820.00745,"Unknown","null",1.91956114881723
9250,0.947,559.17859,"no MS2: DGDG 2:0_3:0","DGDG",1.91938835306388
3413,1.38,227.79237,"Unknown","null",1.91779022095313
7228,0.981,415.01773,"Unknown","null",1.9176048311582
10676,4.823,764.55908,"no MS2: PE O-11:0_28:5","EtherPE",1.91214226067625
2088,0.947,185.03185,"Unknown","null",1.91175003911925
11021,2.091,886.57581,"no MS2: SHexCer 41:4;3O","SHexCer",1.90797431488867
5580,6.391,316.73743,"Unknown","null",1.90559338095025
3180,1.378,221.79938,"Unknown","null",1.90427756063584
3356,4.22,225.79442,"Unknown","null",1.90347211315279
10901,3.483,830.59363,"no MS2: PC O-16:0_20:3;O","EtherOxPC",1.90091302275775
10593,2.148,742.53955,"no MS2: PE O-16:0_20:3;O","EtherOxPE",1.90048013101604
6751,5.55,383.19049,"Unknown","null",1.90024803642913
10660,0.994,760.93256,"Unknown","null",1.89895562608915
909,6.243,141.86702,"Unknown","null",1.89329752435436
8115,3.453,470.87653,"Unknown","null",1.89269820652059
10484,4.679,715.57703,"no MS2: PE-Cer 12:0;2O/26:1","PE_Cer",1.89037749615913
9334,1.331,567.21051,"Unknown","null",1.88559143588861
9038,1.036,538.8382,"Unknown","null",1.88233546184356
4691,1.382,276.90036,"Unknown","null",1.88194904332672
10701,4.674,773.58221,"no MS2: MGDG O-9:0_24:1","EtherMGDG",1.87960506902075
10576,1.256,739.16748,"Unknown","null",1.87428944573394
4933,3.372,287.70453,"Unknown","null",1.87017598845158
5674,1.085,321.04181,"Unknown","null",1.8696230752531
1528,6.116,164.96559,"Unknown","null",1.8684594386928
11056,5.306,909.55298,"no MS2: PI 16:2_24:4","PI",1.86746357281968
10736,1.3,783.57648,"no MS2: SM 9:0;2O/28:4","SM",1.86576407210837
10480,1.628,715.06372,"Unknown","null",1.86338471153289
11024,4.702,888.5343,"no MS2: PC 16:0_20:5;4O","OxPC",1.85941439603288
10578,4.722,739.53821,"no MS2: PE-Cer 13:2;2O/26:2;O","PE_Cer",1.85926528258273
8707,4.336,512.26746,"no MS2: ST 24:1;O3;G;S","BASulfate",1.85904613301263
10951,1.133,853.0578,"Unknown","null",1.85520841804653
10995,3.488,874.61182,"no MS2: SHexCer 41:2;2O","SHexCer",1.85339254543762
10549,4.731,733.54688,"no MS2: MGDG O-8:0_22:0","EtherMGDG",1.85316320938511
4688,1.17,276.79849,"Unknown","null",1.85158538102859
11018,3.612,885.57812,"no MS2: SMGDG O-11:0_28:4","EtherSMGDG",1.84980793168154
6948,0.984,397.00269,"Unknown","null",1.84917533424654
10949,1.693,851.55933,"no MS2: PA 26:4_22:6","PA",1.84564900809332
6604,1.051,374.07993,"Unknown","null",1.84379785971239
9745,5.904,609.20166,"Unknown","null",1.84143974812899
7847,7.724,452.04941,"Unknown","null",1.8385095375687
9992,0.948,637.40656,"no MS2: PG 2:0_24:0","PG",1.83839739529032
10808,2.143,804.56818,"no MS2: PC O-16:0_18:2;O","EtherOxPC",1.83669954238856
4004,7.155,249.11989,"Unknown","null",1.83482675080064
7916,1.223,456.20016,"Unknown","null",1.83217335133511
11011,6.411,884.61029,"no MS2: PC O-16:0_22:5;2O","EtherOxPC",1.83020776411087
10860,2.164,819.55145,"no MS2: PG O-15:0_26:7","EtherPG",1.82772333682336
9248,1.222,559.08264,"Unknown","null",1.82682508872052
8823,7.15,521.14026,"Unknown","null",1.825834603216
10613,4.829,748.56427,"no MS2: HexCer 8:0;2O/30:4","HexCer_NDS",1.82478339646819
8970,2.864,533.28339,"no MS2: LPG 20:3","LPG",1.82308790076372
8686,1.333,511.20361,"Unknown","null",1.82218586307255
5992,1.381,337.91901,"Unknown","null",1.82192345660629
6242,0.807,350.86536,"Unknown","null",1.81927151770361
9537,6.485,587.14545,"Unknown","null",1.8191535492782
11153,0.864,967.57233,"no MS2: PI O-20:5_26:7","EtherPI",1.81337226759479
7788,2.99,448.30542,"ST 24:1;O3;G","BileAcid",1.81190709643818
7544,1.456,434.21872,"Valsartan","Valine and derivatives",1.80952962490831
5602,7.154,317.12766,"Unknown","null",1.80952444435007
4675,6.483,276.01791,"Unknown","null",1.80657115919307
8938,3.389,531.21545,"Unknown","null",1.80322523046267
8289,5.129,482.29486,"no MS2: ST 24:1;O2;T","BileAcid",1.80320755781489
10627,8.259,751.03009,"Unknown","null",1.80149527496108
1244,3.767,155.95091,"Unknown","null",1.79960636686703
4257,1.219,258.99081,"Unknown","null",1.79896532895369
9348,5.935,568.25684,"no MS2: LPS 22:6","LPS",1.79890105593847
8956,2.549,532.2323,"no MS2: LNAPS 2:0/N-16:3","LNAPS",1.79767427098509
9626,0.994,595.5484,"Unknown","null",1.79463841330685
9168,1.229,553.1167,"Unknown","null",1.79311369845105
2485,6.417,196.96927,"Unknown","null",1.79236640123129
9407,6.049,575.14752,"Unknown","null",1.78877954875975
4781,1.26,279.96729,"Unknown","null",1.78808521500987
3965,1.374,247.89223,"Unknown","null",1.78789123436109
5076,7.597,294.0058,"Unknown","null",1.78662652024596
5575,6.828,316.06561,"Unknown","null",1.78174826807403
5447,6.351,309.99988,"Unknown","null",1.78106210046188
10865,1.287,821.20819,"Unknown","null",1.77636718509264
11212,1.328,1012.08734,"Unknown","null",1.77431477830995
2534,6.144,198.05835,"Unknown","null",1.77234479300142
6555,3.488,369.61304,"Unknown","null",1.77232378119768
9316,5.945,565.30194,"no MS2: PA 5:0_22:6","PA",1.77159130232566
487,1.488,125.89948,"Unknown","null",1.76973431826168
11436,0.987,1194.94043,"no MS2: SHexCer 64:3;2O","SHexCer",1.76831309730085
10696,0.998,769.99353,"Unknown","null",1.76795222719559
5358,1.348,306.02817,"low score: Nitazoxanide","Acylsalicylamides",1.7676553475747
1243,4.541,155.95088,"Unknown","null",1.76694137953309
7176,6.094,411.20221,"no MS2: SM 8:1;2O/2:0","SM",1.76643393302515
10954,3.214,854.59222,"no MS2: PC O-18:0_20:5;O","EtherOxPC",1.76517154074405
10134,1.146,659.00946,"Unknown","null",1.76417218752787
3324,2.504,224.89441,"Unknown","null",1.76351031342714
4657,1.385,274.90332,"Unknown","null",1.76289716239489
2982,0.93,213.02228,"low score: LPA 2:0","LPA",1.76286631464704
6442,1.383,362.91553,"Unknown","null",1.7626539431536
10592,3.586,742.53638,"no MS2: PE O-16:0_20:3;O","EtherOxPE",1.76213754582147
5859,3.578,330.79263,"Unknown","null",1.76196888924131
7571,7.427,435.97202,"Unknown","null",1.75812279291726
2473,6.144,196.13788,"Unknown","null",1.75668641833239
9276,6.705,562.2276,"Unknown","null",1.75649847328177
7494,1.725,431.05164,"Unknown","null",1.75644030472655
7003,1.106,399.21942,"no MS2: LPG O-11:0","EtherLPG",1.75591461822749
6221,4.639,349.95459,"Unknown","null",1.75575017965821
10982,1.813,867.54871,"no MS2: PI O-12:0_26:6","EtherPI",1.75314650951002
10988,7.16,869.98187,"Unknown","null",1.75011009262982
2733,0.911,204.98061,"Unknown","null",1.74970863528481
11061,5.319,911.56329,"no MS2: PI 14:1_26:4","PI",1.74961753323417
7498,1.056,431.07867,"Unknown","null",1.74874303436929
8015,5.972,462.17703,"Unknown","null",1.74673951342817
2582,6.037,199.94719,"Unknown","null",1.74591892417432
3814,4.694,241.95067,"Unknown","null",1.74539467150207
3969,1.854,247.95259,"Unknown","null",1.74166218008892
10629,1.151,752.05096,"Unknown","null",1.7406065442466
6440,1.174,362.7142,"Unknown","null",1.74006944258809
9351,4.933,568.4173,"no MS2: Cer 13:1;3O/18:2;(2OH)","Cer_AP",1.7400523388235
6734,6.41,382.84109,"Unknown","null",1.73940923060378
10887,1.968,827.5611,"no MS2: PA 20:4_26:4","PA",1.73932685255376
8708,5.071,512.29669,"no MS2: PC O-8:0_6:0","EtherPC",1.73697084949249
7612,1.162,439.11136,"Unknown","null",1.73596784469381
10463,1.628,713.13434,"Unknown","null",1.73331694565844
3358,1.488,225.79521,"Unknown","null",1.73285511320741
9107,0.981,548.00201,"Unknown","null",1.73241834396995
