"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
4553,0.984,269.88785,"Unknown","null",1.10790409565198,0.147833001679849,0.640706371786973,0.882255306301792,0.401737626892183
4556,1.228,269.95798,"Unknown","null",0.968124560209152,-0.0467354163594305,0.650114000647279,0.884552961827619,0.24958182735885
4560,5.191,270.00839,"Unknown","null",1.15238190931441,0.204618917617323,0.161911288849461,0.53622928298102,0.811679134127835
4561,7.18,270.0365,"Unknown","null",1.11160546194581,0.152644828444538,0.0180983847667604,0.216384288271388,1.06570972922827
4563,1.524,270.07648,"Unknown","null",1.16143014357177,0.215902383114981,0.637879382822818,0.881063528307488,0.723972042819676
4570,3.521,270.81436,"Unknown","null",1.15867758013203,0.212479170091868,0.00598850314226774,0.121766230559444,1.02104434405432
4576,6.093,270.90991,"Unknown","null",1.02481497202313,0.0353634579835873,0.404720193082436,0.746037351360272,0.532481816397133
4581,3.373,270.97339,"Unknown","null",0.992593864360944,-0.0107245581280058,0.942084003366417,0.981827783687071,0.36995382169706
4586,6.339,271.06824,"Unknown","null",1.03426475602685,0.048605540889362,0.412346386183644,0.751264049052855,0.458965759622969
4589,1.311,271.1535,"Unknown","null",1.00291349468705,0.00419717308056278,0.966776616201237,0.989960707716855,0.0726839278288084
4592,3.542,271.77582,"Unknown","null",0.944647096911282,-0.0821526297074495,0.643717852544438,0.882255306301792,0.828922593275289
4594,0.986,271.88525,"Unknown","null",1.12026253653713,0.163836871367673,0.455918099756932,0.783923685012507,0.590075551547273
4595,1.441,271.96506,"Unknown","null",1.01168456325082,0.0167595370957105,0.878781168628895,0.969969317958555,0.288952480193858
4596,0.987,271.98288,"Unknown","null",1.19483505785813,0.25681147374231,0.295078950618778,0.665032537794414,0.783782887060915
4597,2.305,271.99823,"Unknown","null",1.46699138691222,0.552860400598556,0.0605753548459207,0.38959707728389,1.65265771508765
4598,1.702,271.99869,"Unknown","null",0.963495117313041,-0.053650739467674,0.775436919414344,0.930792951499577,0.743734563031155
4601,8.142,272.08679,"Unknown","null",0.954512693756784,-0.0671637111940413,0.523251588479216,0.82744252133532,0.484927786022141
4607,8.781,272.17154,"Unknown","null",0.927662069792205,-0.108328741068259,0.750638818334723,0.921673318369906,1.91078429710188
4616,6.093,272.95294,"Unknown","null",1.11845894237185,0.161512297323528,0.000131293445638418,0.00740445488704212,1.25647450371322
4617,1.449,273.00571,"Unknown","null",1.18578831147853,0.245846481014691,0.291020349823874,0.664044082853503,0.810723893058531
4630,0.946,273.07626,"low score: Phloretin","2'-Hydroxy-dihydrochalcones",1.10725870986252,0.146992345722698,0.578435233148224,0.85379896882965,0.5124123615987
4633,1.341,273.16986,"Unknown","null",0.691011524387239,-0.533218323437829,7.04340400054248e-05,0.00438598636617114,2.49109416449597
4634,3.557,273.77374,"Unknown","null",1.01516850127428,0.0217192109343038,0.918023348312111,0.976904657529638,0.376522815421752
4635,4.241,273.91013,"Unknown","null",0.636103415656661,-0.652666761569003,0.0189334203389064,0.220202308922145,1.96836650266386
4649,9.137,274.10315,"Glu-Gln","Dipeptides",0.944070758727074,-0.0830331003013587,0.513910716870807,0.822858072672458,0.521434131153343
4650,3.529,274.83087,"Unknown","null",1.12497600031084,0.169894224018439,0.0502699168231679,0.358815645491164,0.855240726905442
4651,1.036,274.85745,"Unknown","null",1.33490699442454,0.416739230035205,0.0587547735526128,0.385127232782368,1.79031824511829
4652,6.092,274.88916,"Unknown","null",1.11332832484635,0.154879111796511,0.0049217239786837,0.106601688204968,1.16111812680682
4658,6.097,274.91992,"Unknown","null",1.01092242528633,0.0156722940276257,0.770415448390257,0.930792951499577,0.209943267100892
4659,7.603,274.97363,"Unknown","null",1.04707964087213,0.0663711778194429,0.561560554972385,0.845385244969665,0.940948926818743
4667,3.531,275.77484,"Unknown","null",1.12958823716657,0.17579697046588,0.323427077469359,0.691999666825994,0.671477902310634
4689,3.529,276.8291,"Unknown","null",1.10494102426047,0.143969368460532,0.0865368044749577,0.451122038843739,0.753790256627772
4696,6.092,276.93045,"Unknown","null",1.05143469281352,0.0723592435265914,0.0415163327659536,0.332485107002386,0.579399235321708
4709,5.282,277.15396,"Unknown","null",0.797574403418799,-0.326308984867055,0.144927985113457,0.525715712990441,1.14710624662802
4712,0.942,277.21439,"no MS2: FA 18:3","FA",1.16846684142359,0.224616794118585,0.165265890821945,0.541051202263739,0.945686554079164
4713,3.504,277.75812,"Unknown","null",0.99063048097377,-0.0135810825631708,0.899687030746216,0.975041528245265,0.638413598908482
4715,1.003,277.88458,"Unknown","null",1.17820537197756,0.236591036035186,0.105026571914772,0.480741842960574,0.929384532578313
4728,4.42,277.96463,"Unknown","null",0.936158216611866,-0.0951757199593501,0.610033775263407,0.87002036199048,0.496298615782898
