"Dataset","Analysis","Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
"Lip_Pos","all",9336,8.775,862.62537,"Hex2Cer 34:1;O2|Hex2Cer 18:1;O2/16:0","Hex2Cer",0.633359896976347,-0.658902573061178,0.000455659141412429,0.0153198653787143,1.80538372214237
"Lip_Pos","all",1509,7.006,362.30328,"NAE 21:4","NAE",0.751669741576475,-0.411829165491421,0.00046900105833499,0.015489710629334,1.45466284814482
"Lip_Pos","all",6680,9.995,748.61041,"low score: HexCer 39:3;O2|HexCer 17:0;O2/22:3","HexCer_NDS",0.714759949418673,-0.484469297656627,0.000476532370554879,0.0155286015151483,1.6151713776807
"Lip_Pos","all",4623,8.625,614.38007,"no MS2: PE 25:1","PE",0.735000343727945,-0.444183170251986,0.000506974189140528,0.0155923146507823,1.52693485229317
"Lip_Pos","all",7322,8.611,777.53851,"SM 39:7;O3","SM",0.834579919834641,-0.260877885409332,0.000525059770251816,0.0155923146507823,1.20757972598862
"Lip_Pos","all",7835,9.061,797.5329,"low score: RIKEN P-VS1 ID-11175 from Cell_HeLa_WT_N_Ctr","Unknown",0.781643149730747,-0.355417983025973,0.000505433406794974,0.0155923146507823,1.33539025172479
"Lip_Pos","all",8158,9.253,810.65955,"RIKEN P-VS1 ID-11780 from Mouse_Plasma_WT_N_F1","Unknown",1.85240462268374,0.889399262410441,0.000529526234048664,0.0155923146507823,2.1520259846432
"Lip_Pos","all",10117,12.925,900.68158,"PC O-46:8|PC O-28:3_18:5","EtherPC",0.671621283900631,-0.574280144404943,0.000508546316604428,0.0155923146507823,1.65012788917334
"Lip_Pos","all",4656,8.443,616.46539,"no MS2: CerP 34:2;O2|CerP 12:0;O2/22:2","CerP",0.682212165820169,-0.551707612272709,0.000554308754913914,0.0161277452024953,1.56737611443107
"Lip_Pos","all",2271,7.018,424.28174,"low score: LPE P-15:0","EtherLPE",0.740034691689758,-0.434335191232757,0.000653720598614079,0.0166056361738542,1.4049489023762
"Lip_Pos","all",3582,8.554,536.50562,"no MS2: Cer 34:2;O2|Cer 18:0;O2/16:2","Cer_NDS",0.663807218973319,-0.591163775925539,0.000647705816069627,0.0166056361738542,1.64602513045455
"Lip_Pos","all",7480,9.215,784.59143,"PC 36:3|PC 18:1_18:2","PC",1.31265084109055,0.39248321720865,0.000582095386183918,0.0166056361738542,1.32803502934193
"Lip_Pos","all",7507,9.215,785.591,"RIKEN P-VS1 ID-10653 from Mouse_Aorta_WT_N_Ctr","Unknown",1.36103294251195,0.444701986330124,0.000598152300016173,0.0166056361738542,1.39124269451061
"Lip_Pos","all",7813,9.041,796.52844,"PE O-42:11","EtherPE",0.830813113607815,-0.267404106933434,0.000649296182425526,0.0166056361738542,1.14799039651273
"Lip_Pos","all",8045,11.952,806.64844,"AHexCer 42:2;O2|AHexCer (O-16:1)26:1;O2","AHexCer",0.633359620288079,-0.658903203314026,0.00061161181061177,0.0166056361738542,1.80677687653284
"Lip_Pos","all",8404,9.553,820.61713,"PC O-40:6|PC O-19:3_21:3","EtherPC",0.758655553677104,-0.398483075904899,0.000659061664837913,0.0166056361738542,1.39020415801277
"Lip_Pos","all",9679,12.924,878.70001,"PC O-44:5|PC O-24:1_20:4","EtherPC",0.728385817794518,-0.457225262628498,0.000610706461737779,0.0166056361738542,1.46300144253782
"Lip_Pos","all",10444,9.039,916.52893,"low score: SQDG 41:11|SQDG 19:5_22:6","SQDG",0.839116199699636,-0.253057487890263,0.000656702524206677,0.0166056361738542,1.175432017061
"Lip_Pos","all",10689,8.774,930.5271,"no MS2: PS 46:12","PS",0.730747558179273,-0.452554991668269,0.000636079755590889,0.0166056361738542,1.55460256254953
"Lip_Pos","all",11176,13.839,969.71533,"low score: TG O-61:14|TG O-18:5_21:3_22:6","EtherTG",0.705390994720878,-0.503504936977551,0.000628089044505713,0.0166056361738542,1.57465781976421
"Lip_Pos","all",3237,6.236,504.34525,"LPE O-21:3","EtherLPE",0.819546426648922,-0.287102415728629,0.000674923416116748,0.0167236796897133,1.15624393044396
"Lip_Pos","all",9544,10.294,873.6554,"no MS2: SM 46:8;O3|SM 24:1;O2(FA 22:6)","ASM",0.501415016390155,-0.99592289219934,0.000698784357110511,0.0170782896877809,2.18364269066303
"Lip_Pos","all",10496,13.989,919.71753,"TG O-57:11|TG O-14:1_21:4_22:6","EtherTG",0.785222428564154,-0.348826713326076,0.000747440160473129,0.018086571803924,1.28082914065368
"Lip_Pos","all",1510,6.838,362.30453,"NAE 21:4","NAE",0.752084837790183,-0.411032682777504,0.000779423299760848,0.018273725625317,1.41274294903558
"Lip_Pos","all",3641,8.773,542.49152,"low score: Cer 36:4;O2|Cer 18:2;O2/18:2","Cer_NS",0.816496103849331,-0.292482093326552,0.000785082320236614,0.018273725625317,1.30506829503686
"Lip_Pos","all",11096,13.963,962.70844,"no MS2: RIKEN P-VS1 ID-16870 from Mouse_Lung_WT_N_F1","Unknown",0.798909633659348,-0.323895768761039,0.000836123208762769,0.0192781615303416,1.13857325573824
"Lip_Pos","all",7723,9.735,792.55743,"PE 40:6|PE 18:0_22:6","PE",2.00008079030207,1.00005827670704,0.000894184387635747,0.0202350615127941,1.84337662856342
"Lip_Pos","all",8209,10.045,812.62036,"PC 38:3|PC 21:1_17:2","PC",1.28308434366738,0.359616009235996,0.000909931823587629,0.0204025080444786,1.33492228770564
"Lip_Pos","all",2925,5.865,478.29434,"LPE 18:2","LPE",0.728163127052362,-0.457666407889013,0.000935028013560529,0.0205874636499273,1.4832916294829
"Lip_Pos","all",1619,8.554,369.35202,"ST 27:1;O","ST",0.91086132502914,-0.134696668655405,0.000958209926702264,0.0207244695651357,0.800557430977891
"Lip_Pos","all",1816,8.552,387.36176,"no MS2: ST 27:1;O","ST",0.75194225991116,-0.411306210295642,0.00109838313415126,0.021442796271975,1.3695457044347
"Lip_Pos","all",3388,5.803,520.26337,"low score: LPS 18:3","LPS",0.686168476218358,-0.543365247406435,0.00111529550428363,0.021442796271975,1.59715033201796
"Lip_Pos","all",4006,8.599,570.54736,"RIKEN P-VS1 ID-5320 from Mouse_Feces_WT_N_Ctr","Unknown",0.901568931534132,-0.149490294432603,0.00104704230626855,0.021442796271975,0.860635795176794
"Lip_Pos","all",7019,8.623,764.54443,"PC O-36:6|PC O-14:0_22:6","EtherPC",0.896871413833997,-0.15702693685753,0.00107298230682073,0.021442796271975,0.789797302702754
"Lip_Pos","all",7221,7.723,772.55035,"PC O-37:9","EtherPC",0.629527433186679,-0.667658846633273,0.00104120789517752,0.021442796271975,1.64696939113906
"Lip_Pos","all",7783,13.082,794.68866,"HexCer 42:1;O2|HexCer 18:1;O2/24:0","HexCer_NS",0.699139208902267,-0.516348348876178,0.00108763394553828,0.021442796271975,1.54711883704792
"Lip_Pos","all",9039,10.479,848.65375,"PC O-42:6|PC O-21:3_21:3","EtherPC",0.635220081070387,-0.654671574089846,0.00101930862721143,0.021442796271975,1.76778396571299
"Lip_Pos","all",9135,8.558,852.55841,"PC 42:11|PC 20:5_22:6","PC",0.88440184125312,-0.177226066155679,0.00111679954091997,0.021442796271975,0.927056880178909
"Lip_Pos","all",10397,13.624,913.66913,"TG O-57:14|TG O-15:4_21:5_21:5","EtherTG",1.55690818599458,0.63868386829882,0.00109022754433607,0.021442796271975,1.72812075425036
"Lip_Pos","all",10531,14.246,921.73297,"TG O-57:10|TG O-15:2_21:4_21:4","EtherTG",0.809179643317637,-0.30546806868136,0.00106744919774455,0.021442796271975,1.18771578175492
"Lip_Pos","all",11709,8.676,1046.66089,"low score: PI 49:10","PI",0.713494371490754,-0.487026046061453,0.00112302697332766,0.021442796271975,1.5971922188292
"Lip_Pos","all",7554,9.213,786.59174,"PC 36:2|PC 18:1_18:1","PC",1.35837470513295,0.441881499222205,0.00121399615014284,0.0221919280023801,1.34700448467984
"Lip_Pos","all",7892,11.073,799.66907,"SM 41:2;O2|SM 15:1;O2/26:1","SM",1.19358257583818,0.255298380103135,0.00122409207614615,0.0221919280023801,1.34718997612691
"Lip_Pos","all",10144,12.925,901.68591,"low score: SM 47:4;O2","SM",0.665404258584499,-0.587696995394751,0.00122582253695635,0.0221919280023801,1.62633300756814
"Lip_Pos","all",8482,8.09,824.57825,"RIKEN P-VS1 ID-12362 from Mouse_AdrenalGlands_WT_N_Ctr","Unknown",0.631581777617864,-0.66295854769109,0.00124962249070914,0.0224564512300967,1.73247448119902
"Lip_Pos","all",10466,13.807,917.70215,"TG O-57:12|TG O-21:2_18:5_18:5","EtherTG",0.78677721843814,-0.345972910684942,0.00126992777681444,0.0226547699747044,1.2350745233205
"Lip_Pos","all",9971,13.964,893.70282,"TG O-55:10|TG O-13:0_21:5_21:5","EtherTG",0.844021855895094,-0.244647736970055,0.00138034624522363,0.0240969015951896,1.09873034453589
"Lip_Pos","all",8234,10.046,813.6217,"RIKEN P-VS1 ID-11906 from Mouse_Spleen_WT_N_F1","Unknown",1.29049220277086,0.36792142461065,0.00142435412396382,0.0243435068459271,1.32761157592378
"Lip_Pos","all",8712,13.079,834.67981,"AHexCer 44:2;O2|AHexCer (O-16:1)28:1;O2","AHexCer",0.7588841558184,-0.398048420816778,0.00140729663996189,0.0243435068459271,1.35993442370085
"Lip_Pos","all",9181,12.956,854.69824,"PC O-42:3","EtherPC",0.627312446911156,-0.672743906511233,0.00141682893230147,0.0243435068459271,1.81350925459985
"Lip_Pos","all",5412,8.773,666.48328,"RIKEN P-VS1 ID-7159 from Mouse_Brain_WT_N_F1","Unknown",0.848228027084211,-0.23747594174861,0.00145631646671586,0.0244271711274994,1.15354201888475
"Lip_Pos","all",7577,9.213,787.59497,"RIKEN P-VS1 ID-10745 from Mouse_Aorta_ApoEKO_N_F1EPA","Unknown",1.36220412476873,0.445942905791966,0.00144056596972964,0.0244271711274994,1.38706138297088
"Lip_Pos","all",10665,14.708,928.76843,"TG 54:6;O2|TG 15:2_17:3_22:1;O2","OxTG",0.692293860607182,-0.530543540768335,0.00145923362709285,0.0244271711274994,1.62988521506361
"Lip_Pos","all",9006,8.554,847.60266,"PI 33:1(d7)|PI 15:0_18:1(d7)","PI",0.680719978992583,-0.554866641729285,0.00153080113107524,0.0253894707008126,1.61212316784887
"Lip_Pos","all",2059,7.014,408.30856,"MG 21:5","MG",0.777278228424282,-0.363496987993638,0.00162436227863813,0.0259473294705333,1.33836647843282
"Lip_Pos","all",6829,9.432,757.55304,"no MS2: NAGly 46:13;O2|NAGly 22:6;O(FA 24:6)","NAGly",0.827296337587896,-0.273523899481567,0.00162404067281979,0.0259473294705333,1.12898064190963
"Lip_Pos","all",9025,9.037,848.54071,"low score: PS 39:4","PS",0.872650961190193,-0.196523368010482,0.00158451548910308,0.0259473294705333,0.938886863498697
"Lip_Pos","all",9320,8.774,861.53473,"low score: PI 34:0","PI",0.848920095916946,-0.236299327504099,0.00161506089224019,0.0259473294705333,1.19287353875262
"Lip_Pos","all",10295,13.208,907.73236,"TG O-56:10|TG O-16:4_19:2_21:4","EtherTG",0.629616311769617,-0.667455176970341,0.00165046070034298,0.0260240383976661,1.72644124866462
"Lip_Pos","all",10527,13.527,921.69598,"TG 56:10|TG 18:3_18:3_20:4","TG",2.28381215823198,1.19144399503894,0.00164300283523503,0.0260240383976661,2.37423215905852
"Lip_Pos","all",6859,9.017,758.45111,"low score: SHexCer 33:5;O2|SHexCer 14:0;O2/19:5","SHexCer",0.857253504869511,-0.222206197274978,0.00166946961699817,0.026155023999638,1.08002200430287
"Lip_Pos","all",6213,9.219,718.57452,"no MS2: PC O-32:1|PC O-20:0_12:1","EtherPC",0.713292442863075,-0.487434406201569,0.00178560436819952,0.0274765188394352,1.42764361420502
"Lip_Pos","all",6256,8.576,720.5683,"PC 31:0","PC",0.790592564761954,-0.338993707692772,0.00179879010405467,0.0274765188394352,1.2441049044767
"Lip_Pos","all",12270,8.699,1197.75781,"low score: NGcGM3 36:1;O2|NGcGM3 18:1;O2/18:0","NGcGM3",0.798590568119255,-0.324472061994705,0.00178135188864588,0.0274765188394352,1.15123114982636
"Lip_Pos","all",7913,11.075,800.67181,"low score: MGDG O-37:2|MGDG O-21:2_16:0","EtherMGDG",1.19110137711194,0.252296209198995,0.00182672837818556,0.0277299637036368,1.44430776987763
"Lip_Pos","all",9428,13.157,867.70496,"low score: SE 28:4/34:9","DEGSE",0.664495829495695,-0.589667949990519,0.00188741857970402,0.0284743889431891,2.03571332240996
"Lip_Pos","all",3547,6.603,533.2804,"low score: LPG 20:4","LPG",0.729372088942502,-0.455273102115839,0.00201569043929298,0.0296767917688677,1.37192708412468
"Lip_Pos","all",4064,9.051,575.5022,"low score: DMEDFAHFA 32:4;O2|DMEDFAHFA 20:3/12:0;O","DMEDFAHFA",0.834282789762169,-0.261391610216194,0.00201521692303432,0.0296767917688677,1.10232042297075
"Lip_Pos","all",7017,8.985,764.52325,"PE 38:6|PE 16:0_22:6","PE",1.66316987675994,0.733935533533426,0.00206174503180559,0.0301730829804362,1.77346380826823
"Lip_Pos","all",8040,9.202,806.56805,"PC 38:6|PC 16:0_22:6","PC",1.39155132639243,0.476694122443284,0.00221271151456292,0.0318109820093634,1.47088612910861
"Lip_Pos","all",7578,9.096,787.59662,"no MS2: NAOrn 45:11;O2|NAOrn 19:4;O(FA 26:6)","NAOrn",0.673408362708165,-0.5704464575313,0.00230823836884007,0.0329902606634218,1.51177960958901
"Lip_Pos","all",6796,9.436,756.55133,"PC 34:3|PC 16:0_18:3","PC",0.849239743798077,-0.235756204992779,0.0023273344419856,0.0330697986989117,1.03410412025022
"Lip_Pos","all",3396,9.301,520.50684,"no MS2: Cer 34:1;O2|Cer 21:1;O2/13:0","Cer_NS",0.753418853430291,-0.408475959385358,0.00246207020673365,0.0340102126074321,1.36996032909725
"Lip_Pos","all",6352,8.779,728.57239,"no MS2: TG 38:2;O3|TG 14:0_8:1_16:1;O3","OxTG",0.74188040613593,-0.430741457071885,0.00248189601607335,0.0340102126074321,1.26369536642566
"Lip_Pos","all",7814,8.421,796.547,"RIKEN P-VS1 ID-11119 from Mouse_Liver_fads2KO_N_Ctr","Unknown",0.769698472020353,-0.377634711570165,0.00251349184682707,0.0340102126074321,1.25748152435339
"Lip_Pos","all",8266,10.046,814.62445,"PC 38:2|PC 18:0_20:2","PC",1.30399481050966,0.382938128106662,0.00244444581281678,0.0340102126074321,1.32381479139423
"Lip_Pos","all",8445,10.247,822.6355,"PC O-40:5|PC O-20:1_20:4","EtherPC",0.758357256814864,-0.399050442780691,0.00251875960799723,0.0340102126074321,1.32264385237256
"Lip_Pos","all",10048,13.625,897.69519,"TG 54:8|TG 18:2_18:3_18:3","TG",1.45053321957788,0.53658333598505,0.00247566476671523,0.0340102126074321,1.33631029900675
"Lip_Pos","all",10675,8.773,929.52301,"RIKEN P-VS1 ID-16048 from Mouse_Macrophage_WT_N_F1DHA","Unknown",0.836769349519385,-0.257098087597729,0.00250916159995608,0.0340102126074321,1.24455860034429
"Lip_Pos","all",7861,10.266,798.62958,"PC O-38:3","EtherPC",0.79810867105076,-0.325342896670378,0.0025440379598737,0.0341627954611611,1.20117345246747
"Lip_Pos","all",6234,8.577,719.56976,"SM 34:1;O3","SM",0.810963573423798,-0.302290981457258,0.00263532173573049,0.0346411741778897,1.14579133509831
"Lip_Pos","all",3852,9.324,560.50049,"low score: Cer 34:1;O2|Cer 15:1;O2/19:0","Cer_NS",0.79546265908184,-0.33013388629441,0.00268235150624886,0.0350570432153594,1.24895793557931
"Lip_Pos","all",5706,8.773,686.56665,"no MS2: NAGlySer 33:1;O2|NAGlySer 15:0;O(FA 18:0)","NAGlySer",0.793674645162454,-0.33338037720012,0.00271830799609502,0.0352830697295974,1.27641111641861
"Lip_Pos","all",5053,8.349,642.42175,"no MS2: SL 38:9;O|SL 16:3;O/22:6","SL",0.744525442453285,-0.42560694443592,0.0027951622388556,0.0359546132198058,1.24654494617523
"Lip_Pos","all",10516,14.297,920.77716,"no MS2: TG 56:8|TG 24:0_16:4_16:4","TG",0.698291651986453,-0.518098369350854,0.0028164534966903,0.0360388080937754,1.39855549897877
"Lip_Pos","all",9748,13.084,881.71851,"SM 46:4;O3","SM",0.625353143376092,-0.677256970206196,0.00287825370304571,0.0366377710950193,1.72055793703345
"Lip_Pos","all",2006,8.545,401.34201,"no MS2: 25-hydroxycholecalciferol","Vitamin_D",0.84581939717238,-0.241578448822473,0.00289679548089513,0.0366827365559984,1.12317598717501
"Lip_Pos","all",3793,8.539,553.45056,"no MS2: NAGly 30:3;O2|NAGly 11:0;O(FA 19:2)","NAGly",0.755059518521219,-0.405337723706568,0.00307406130360214,0.0387268341546578,1.28280310861204
"Lip_Pos","all",7338,8.387,778.53943,"PC 36:6|PC 18:3_18:3","PC",1.44747071647427,0.533534161599871,0.00312531709373025,0.0390235509159088,1.53988613439733
"Lip_Pos","all",10164,10.504,902.64209,"low score: DGGA 43:7|DGGA 21:3_22:4","DGGA",0.771307205818538,-0.374622505775903,0.0031455153561514,0.0390235509159088,1.34736547302926
"Lip_Pos","all",9423,9.045,867.53833,"no MS2: LPI 38:7","LPI",0.761328682387934,-0.393408663395652,0.00318240066456845,0.0392817536576024,1.25894411123778
"Lip_Pos","all",6692,8.492,749.55817,"SM 38:6;O2","SM",0.767783877490548,-0.381227829191488,0.00321767246846098,0.0395175452910485,1.30268466714417
"Lip_Pos","all",5049,10.638,641.51349,"DG 36:3","DG",1.24957057459079,0.321432385807814,0.00326973048544738,0.0396964244870116,1.03319225067283
"Lip_Pos","all",7037,9.007,765.52753,"RIKEN P-VS1 ID-9955 from Mouse_Muscle_WT_CTX7_Ctr","Unknown",1.53642953583705,0.619581603162857,0.00331344950709917,0.0396964244870116,1.32511963640395
"Lip_Pos","all",8062,9.108,807.57196,"RIKEN P-VS1 ID-11593 from Mouse_Muscle_WT_CTX1_Ctr","Unknown",0.63502052347173,-0.655124875234989,0.00329865762054494,0.0396964244870116,1.76744199337181
"Lip_Pos","all",10601,14.08,924.86914,"low score: TG 54:0;O|TG 18:0_18:0_18:0;O","OxTG",1.52071987983201,0.604754429725403,0.00326942905985472,0.0396964244870116,1.38173820979136
"Lip_Pos","all",8801,9.214,838.57654,"no MS2: PE O-45:11|PE O-17:4_28:7","EtherPE",0.612804411229747,-0.70650141244764,0.0033604765944046,0.0400634380328041,1.71394539805928
"Lip_Pos","all",2313,6.569,428.37402,"CAR 18:0","CAR",0.829231440936494,-0.270153276530692,0.00344441274226904,0.040077104747809,1.06210281850664
"Lip_Pos","all",3131,9.009,496.3403,"no MS2: NATau 26:4","NATau",0.824482441078059,-0.278439325832691,0.0034905443799311,0.040077104747809,1.1266251531865
"Lip_Pos","all",3216,5.801,502.32904,"LPC O-18:4","EtherLPC",0.758289760340006,-0.399178853450437,0.0034348703381999,0.040077104747809,1.27273290795404
"Lip_Pos","all",6023,11.981,704.56439,"no MS2: DG O-43:11|DG O-21:5_22:6","EtherDG",0.542107404524502,-0.883349382378332,0.00341534562245451,0.040077104747809,1.78758698396839
"Lip_Pos","all",8697,10.044,834.59937,"PC 40:6|PC 18:0_22:6","PC",1.25548404557348,0.328243695261524,0.00348101646262645,0.040077104747809,1.21490143806909
"Lip_Pos","all",8046,11.871,806.64868,"HexCer 42:3;O3","HexCer_HDS",0.575863807259741,-0.796200442635765,0.00353512741055062,0.0401853553087708,1.80880785009907
"Lip_Pos","all",7404,9.023,781.55682,"no MS2: RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr","Unknown",0.898207070263692,-0.154880016508219,0.00365443331063151,0.040378759096123,0.833051846792749
"Lip_Pos","all",7747,8.773,793.54657,"low score: BA 24:1;O4;T/18:3;O","TDCAE",0.879127650041548,-0.185855433829072,0.00368212288173654,0.040378759096123,1.01865970715439
"Lip_Pos","all",8313,9.415,816.58893,"PC O-40:8|PC O-22:3_18:5","EtherPC",0.854287082398638,-0.227207127203279,0.00361608624796038,0.040378759096123,0.938130386344463
"Lip_Pos","all",8538,13.624,826.76184,"low score: DG O-51:6|DG O-26:5_25:1","EtherDG",0.665504323346522,-0.587480056473218,0.00371735711809643,0.040378759096123,1.44259877227711
"Lip_Pos","all",9623,11.745,876.68518,"PC O-44:6|PC O-28:5_16:1","EtherPC",0.630768953646296,-0.664816442245936,0.00363225741293767,0.040378759096123,1.72193395220115
"Lip_Pos","all",10716,9.023,932.55499,"no MS2: DGDG O-36:10|DGDG O-18:5_18:5","EtherDGDG",0.64830785305949,-0.625249046260992,0.0036942879438943,0.040378759096123,1.70061468564385
"Lip_Pos","all",3210,5.833,502.29355,"LPE 20:4","LPE",0.772110625540235,-0.373120527854713,0.00376548170658419,0.0407205189862467,1.16199414075566
"Lip_Pos","all",692,7.019,270.24362,"no MS2: NAE 14:1","NAE",0.769623197784749,-0.377775809780667,0.00380022442912981,0.0407909193859118,1.27096346639802
"Lip_Pos","all",10570,14.472,923.74835,"TG O-57:9|TG O-15:1_21:4_21:4","EtherTG",0.847833338784537,-0.238147397244706,0.00380537218493776,0.0407909193859118,0.983771826056088
"Lip_Pos","all",10229,13.013,904.71527,"PC O-46:6|PC O-24:1_22:5","EtherPC",0.663988249401552,-0.590770384459908,0.00389799152893578,0.0412144490419329,1.65354655543979
"Lip_Pos","all",2036,6.837,406.28824,"low score: NAGly 22:4;O","NAGly",0.737538951725359,-0.439208850302396,0.00406087304312831,0.0417555570750031,1.35504655687685
"Lip_Pos","all",3518,6.504,530.35907,"LPC O-20:4","EtherLPC",0.76720177556918,-0.382322035634177,0.00404887006438003,0.0417555570750031,1.31836368862422
"Lip_Pos","all",8016,9.608,805.62018,"no MS2: SM 42:6;O2|SM 27:2;O2/15:4","SM",0.759606255529826,-0.396676308430104,0.00406621218651831,0.0417555570750031,1.37204927607046
"Lip_Pos","all",10232,13.992,904.74805,"low score: TG 55:9|TG 18:2_18:2_19:5","TG",0.863975526397034,-0.210937648755223,0.00405850132227585,0.0417555570750031,0.957634708007632
"Lip_Pos","all",10702,8.998,931.5451,"no MS2: PI 40:7","PI",0.87586080456552,-0.191226485927917,0.00416944194908358,0.0424588171815011,1.03190453828107
"Lip_Pos","all",2060,6.838,408.30865,"MG 21:5","MG",0.753058662087607,-0.409165841933767,0.00423060134697265,0.0426526753346984,1.38762177149325
"Lip_Pos","all",2841,5.411,468.30844,"LPC 14:0/0:0","LPC",1.28264427230687,0.35912110983649,0.00424083474072492,0.0426526753346984,1.24622889678021
"Lip_Pos","all",8489,11.451,824.6532,"PC O-40:4|PC O-19:0_21:4","EtherPC",0.708646053564198,-0.496862868367501,0.00427235892123915,0.0427936278832315,1.48905935515086
"Lip_Pos","all",9137,10.281,852.57422,"low score: PS 39:2","PS",0.638814974174481,-0.646529964176308,0.0043093497268629,0.0428132143595647,1.60455606659007
"Lip_Pos","all",5692,8.772,685.56476,"low score: BA 24:1;O3;G/16:2","GLCAE",0.831124038855624,-0.266864290710334,0.00439126876994026,0.0430776747790349,1.17843764842262
"Lip_Pos","all",8940,8.452,844.50964,"SQDG 35:5","SQDG",1.42041400679944,0.506311492055902,0.00442039598377633,0.0430776747790349,1.68678686926436
"Lip_Pos","all",10513,14.009,920.72235,"RIKEN P-VS1 ID-15840 from Mouse_SmallIntestine_WT_N_F1","Unknown",0.672838715705615,-0.571667373019789,0.00440263931940284,0.0430776747790349,1.53504248510394
"Lip_Pos","all",6741,13.089,752.56573,"no MS2: RIKEN P-VS1 ID-9414 from Cell_HeLa_WT_N_Ctr","Unknown",0.631809235777527,-0.662439068354889,0.00445784352916774,0.0432340062908173,1.6082227590632
"Lip_Pos","all",1594,8.549,367.33798,"no MS2: ST 27:2;O","ST",0.820046349568373,-0.286222640763125,0.0045380871373624,0.0437249851512637,1.20667233626178
"Lip_Pos","all",9725,13.08,880.71564,"PC O-44:4|PC O-24:1_20:3","EtherPC",0.618466893139507,-0.693231725848728,0.0045456643127817,0.0437249851512637,1.74809312925733
"Lip_Pos","all",8163,9.878,810.67242,"RIKEN P-VS1 ID-11780 from Mouse_Plasma_WT_N_F1","Unknown",0.765240362943308,-0.386015123604803,0.00465549852508635,0.0442725229389534,1.38410427067917
"Lip_Pos","all",7309,8.752,776.58057,"RIKEN P-VS1 ID-10310 from Cell_HEK293_WT_N_Ctr","Unknown",0.825754561309416,-0.276215061184555,0.00471150095785417,0.0444591055636896,0.996742378743097
"Lip_Pos","all",8010,8.469,805.55634,"RIKEN P-VS1 ID-11485 from Mouse_Brain_WT_N_F1","Unknown",1.35644249600457,0.439827888395669,0.00476400538246026,0.0447816505951264,1.51426816689505
"Lip_Pos","all",10480,13.811,918.70703,"low score: TG 55:10;O|TG 16:0_22:6_17:4;O","OxTG",0.673830690466897,-0.56954195556979,0.00484623141692745,0.0453800367163628,1.65980697413965
"Lip_Pos","all",3397,8.773,520.50903,"no MS2: Cer 34:1;O2|Cer 13:0;O2/21:1","Cer_NDS",0.757175864070692,-0.401299670824736,0.00492577201014277,0.0458681964488365,1.31083835582815
"Lip_Pos","all",7839,9.997,797.62921,"no MS2: SM 41:3;O2|SM 15:0;O2/26:3","SM",0.725680242014309,-0.46259410435232,0.0049358983903617,0.0458681964488365,1.34691131870753
"Lip_Pos","all",8677,10.492,833.65222,"SM 42:3;O2","SM",0.855547770213978,-0.225079683858553,0.00497065086482316,0.0460161769455598,0.989672600827004
"Lip_Pos","all",2989,8.533,483.44217,"no MS2: DMEDFA 28:6","DMEDFA",0.819323398963207,-0.287495077712052,0.00504762588362965,0.0460505518206015,1.08358572555223
"Lip_Pos","all",4277,7.675,590.45673,"LPC O-24:2","EtherLPC",0.691450494522329,-0.532302131817929,0.00503270154132711,0.0460505518206015,1.56455498295862
"Lip_Pos","all",7263,8.42,774.56543,"RIKEN P-VS1 ID-10248 from Mouse_Ear_fads2KO_N_Ctr","Unknown",0.800821908334012,-0.320446651916644,0.00502061532391323,0.0460505518206015,1.11421021856123
"Lip_Pos","all",8729,10.045,835.60333,"RIKEN P-VS1 ID-12825 from Mouse_Lung_WT_N_F1","Unknown",1.25446783068832,0.3270754750504,0.00514127559745099,0.0467110689969154,1.20144518293191
"Lip_Pos","all",7851,9.512,798.54211,"PC O-39:10|PC O-20:5_19:5","EtherPC",0.872706035567625,-0.196432320125865,0.00521768169733887,0.0469410726309622,0.866210332041749
"Lip_Pos","all",9302,9.405,860.57367,"no MS2: TG 46:8;O4|TG 8:0_16:3_22:5;O4","OxTG",0.69872243563438,-0.517208629644196,0.00541085237793314,0.0484400117643538,1.43724980062841
"Lip_Pos","all",7801,9.413,795.60968,"SM 40:5;O3","SM",0.868758925694941,-0.202972199729693,0.0055516271037544,0.0490634168156262,0.860745710513607
"Lip_Pos","all",9621,12.863,876.68237,"PC O-44:6|PC O-24:1_20:5","EtherPC",0.708108770880423,-0.497957108651315,0.00556078823974159,0.0490634168156262,1.54449346855148
"Lip_Pos","all",10008,14.206,895.71613,"TG O-55:9|TG O-13:1_21:4_21:4","EtherTG",0.899218124123406,-0.153256980903869,0.00551086124383889,0.0490634168156262,0.741486827894474
"Lip_Pos","all",10501,14.292,919.77258,"TG 55:4|TG 19:0_17:1_19:3","TG",0.757347755441505,-0.400972192499388,0.00554729287538946,0.0490634168156262,1.25381910870855
"Lip_Pos","paired",6291,8.895,723.55768,"no MS2: NAOrn 40:8;O2|NAOrn 18:4;O(FA 22:3)","NAOrn",0.614287446177038,-0.703014194774841,2.86346108957449e-10,2.63546344087164e-07,1.80797953636329
"Lip_Pos","paired",6531,9.878,740.55859,"PC O-34:4|PC O-10:0_24:4","EtherPC",0.67313282315537,-0.571036888119103,6.60153985177402e-10,4.03354084943393e-07,1.53160581255514
